epoch,train_loss,train_top1,train_top5,train_top10,val_loss,val_top1,val_top5,val_top10,lr
23,1.248931227881333,0.8120366380132478,0.9615405492398931,0.9794181034482758,2.4472489128374075,0.5516252852466008,0.7712014840073782,0.8282248859536158,0.00017501110696304607
24,1.216480868027128,0.821186542236942,0.9651815932372521,0.9813142561364447,2.512997663184388,0.5338156394762535,0.7598573059251864,0.8183033678629626,0.00017289686274214126
25,1.1949048938422369,0.8277626118440737,0.9676600415131141,0.9829769316760973,2.4713207042380554,0.5473758561970437,0.7702382990758713,0.8256249999346799,0.00017071067811865484
26,1.1644621553092167,0.8364515485434697,0.9699920178829938,0.9853731641824218,2.4787004026648116,0.5490382419873591,0.7705465187765148,0.82522831061115,0.00016845471059286895
27,1.1374326013970648,0.8454350256371772,0.9725961845496606,0.9864224137931035,2.533982521867099,0.5473886989567378,0.7631749429114877,0.8192979456627205,0.00016613118653236526
28,1.1143134765241338,0.8506832695555413,0.9757930236301203,0.987492417055985,2.521269687234539,0.5367365871390252,0.76077625604525,0.8226912103287162,0.00016374239897486904
29,1.0931704458149,0.8589938537827854,0.9775143678160919,0.9894037356321839,2.60546007548293,0.518436073440395,0.7548901259082638,0.8156906399008346,0.00016129070536529774
30,1.0710168574048184,0.8639639209056723,0.9796902937450628,0.990617417055985,2.508788148017779,0.5457519978693087,0.763911244803912,0.8173587330400127,0.00015877852522924743
31,1.0467526070002853,0.8718199233899171,0.9820222701149425,0.9916307471264367,2.5565511951707816,0.5403253427923542,0.7630236875520994,0.820047089498337,0.00015620833778521318
32,1.0266353127600132,0.8794037357143972,0.9842265326401283,0.9926289113088586,2.5372601796502936,0.5448073630463587,0.7634960045553234,0.8187628429229945,0.00015358267949789977
33,1.0101492772157166,0.8836837484918791,0.9845394316760973,0.9935731960439134,2.52503833378831,0.5456135844531125,0.7623815642644282,0.8191909251147753,0.00015090414157503725
34,0.9949443729444482,0.888324153971398,0.9865944285502379,0.9941195722283989,2.472560513509463,0.5655507992391717,0.7785102741359031,0.8281806511421727,0.00014817536741017163
35,0.977204039590112,0.8952442529557765,0.9885085408714996,0.994999600964031,2.512342142732176,0.56570205459856,0.7714340752118254,0.82522831061115,0.0001453990499739548
36,0.9612837681825134,0.8996623564040523,0.9891806354467896,0.9955280172413793,2.516791333890941,0.5519777397586875,0.7714911535994647,0.8239754569040586,0.0001425779291565074
37,0.9482176290161308,0.9022589399896819,0.9901428799519594,0.9958872126436782,2.5423175210822118,0.5529851603181395,0.7693378998808664,0.8226155826490219,0.00013971478906347817
38,0.9304238555075108,0.9094484355257846,0.9922337963663298,0.9970186781609195,2.4759877381259447,0.5649714616880025,0.7770876141443644,0.8280422377259764,0.00013681245526846793
39,0.9175156387789496,0.9134015805419834,0.9923311781609195,0.9971264367816092,2.5306945663608915,0.5581535386712584,0.768525970308748,0.8211172949777891,0.00013387379202452928
40,0.9014432453561103,0.9197234196224432,0.9936091155841433,0.9976756067111574,2.533129437329018,0.5574357877038929,0.7756207193413825,0.8261914955426569,0.00013090169943749487
41,0.8923269726764197,0.9219779694217375,0.9940193965517241,0.9977909482758621,2.493515778894294,0.5688869863340299,0.7769049659167251,0.8292194637533736,0.00012789911060392308
42,0.8786068997163882,0.9266483078057739,0.9952406609195402,0.9982040229885057,2.5289766886462903,0.5664697493592353,0.7733732878345333,0.8251526829314558,0.0001248689887164856
43,0.8667970980720958,0.9304737388402566,0.9954126756766747,0.998760775862069,2.646905931707931,0.53662956659108,0.7534232311052819,0.8092694070241223,0.00012181432413965439
44,0.8567506733982042,0.9333576788847474,0.9959155492398931,0.9986530172413793,2.5360798378513283,0.5644677510000256,0.7691994864646703,0.8213941209936795,0.0001187381314585726
45,0.8494279505192548,0.9349760536489815,0.9964439655172413,0.9989762931034483,2.5590268161198866,0.5585502288112901,0.7682990872696654,0.8219734593613507,0.00011564344650402321
46,0.8359698784762415,0.9408951948428976,0.9969468390804598,0.9991379310344828,2.508294503982753,0.5652925233318381,0.7684503426290539,0.8205821922380631,0.00011253332335643057
47,0.8293304008999091,0.9418574393480673,0.9972190293772467,0.9991738505747126,2.5342889828224706,0.5650913241791399,0.7686515409652501,0.8215139843013188,0.00010941083133185154
48,0.819378352850333,0.9454286398558781,0.9975933908045977,0.999353448275862,2.5979755088074565,0.5563027973044409,0.7659888700263141,0.8188698634709397,0.00010627905195293146
49,0.8113722338073555,0.9486019316760973,0.9980783045977012,0.9994432471264367,2.5869630068948823,0.5496361304635871,0.761311358784976,0.8168364730599809,0.00010314107590781295
50,0.8020036883737849,0.9525917943866774,0.9980064655172414,0.9995150862068966,2.535197806684938,0.5675399548386875,0.7713398974235743,0.8246803659282319,0.00010000000000000011
51,0.7927631439833805,0.9542951788025341,0.998455459770115,0.9995689655172414,2.545493971811582,0.5635045660685186,0.7653467467386429,0.8183347607312137,9.685892409218728e-05
52,0.7868104929211496,0.9565561143831275,0.9986350574712644,0.999694683908046,2.5684499675280428,0.5652040528924498,0.7724414957712774,0.8213627289419305,9.372094804706876e-05
53,0.7815202459521677,0.9580363984765677,0.9989224137931034,0.9997306034482759,2.585449600872928,0.5554466329208793,0.7630550804203504,0.8165910390958394,9.058916866814866e-05
54,0.773924968160432,0.9614922574196739,0.9989224137931034,0.9996408045977011,2.535312404371288,0.5731364153835872,0.7701184365847339,0.8234717470325835,8.746667664356967e-05
55,0.766878206291418,0.9624233717205881,0.9989224137931034,0.9997844827586206,2.4826064224112523,0.5833347603066327,0.7788627286479898,0.8291752289419305,8.4356553495977e-05
56,0.760627543104106,0.9642241379310345,0.9992097701149425,0.9998024425287356,2.5394698789674943,0.5689754567734183,0.7715853313877158,0.8188698634709397,8.126186854142763e-05
57,0.7554649151604751,0.9663489782947233,0.9991918103448276,0.9998922413793103,2.589175965688,0.5575114153835872,0.7650128423351131,0.8151241442928575,7.818567586034586e-05
58,0.7488110916367893,0.9674624840418498,0.9993175287356322,0.9999102011494253,2.5395891013210767,0.5665453770389296,0.7731592467386429,0.8226155826490219,7.51310112835146e-05
59,0.7438678445487187,0.9699409323177118,0.9994073275862069,0.9998922413793103,2.581072294548766,0.5611501140137242,0.7667380138619305,0.8142679799092959,7.210088939607718e-05
60,0.7398877317878022,0.9696583653318471,0.9995689655172414,0.9998563218390805,2.538889336259398,0.5670362441507104,0.7665553656342912,0.8190839045668301,6.909830056250538e-05
61,0.7332812322967354,0.9722501597185245,0.9994715837226517,0.9999205779755252,2.5268679089742165,0.5671304227554634,0.7695519409767569,0.8182591330515195,6.612620797547095e-05
62,0.7296713833151193,0.9733457056955359,0.9994791666666667,0.9998922413793103,2.5040843356145572,0.5748929797786556,0.7745505138619305,0.8224643264731316,6.318754473153232e-05
63,0.724501340279634,0.9746946839080459,0.9996408045977011,0.9999461206896552,2.5356136446129787,0.5710716329208793,0.7707919519241542,0.8187628429229945,6.028521093652201e-05
64,0.7228197415669759,0.9747589400444908,0.9996228448275862,0.9998742816091954,2.6194993535133255,0.5547160391938196,0.7604109587734693,0.8109061072950494,5.742207084349281e-05
65,0.7178769345941215,0.9763138569634536,0.9996408045977011,0.9998383620689655,2.5422447282974034,0.5721104455320802,0.767518550565798,0.8188384706026888,5.46009500260454e-05
66,0.7125567654083516,0.978712883214841,0.9998024425287356,0.9999461206896552,2.543361967557097,0.5710273972929341,0.7682676944014144,0.8168678659282319,5.1824632589828526e-05
67,0.7105751725448959,0.9776740102932371,0.9997844827586206,0.9999281609195402,2.5261140261610895,0.5707819633287926,0.770622146456209,0.8175099892159031,4.909585842496293e-05
68,0.7066538871019736,0.9795617816091954,0.9998024425287356,1.0,2.5184608126339847,0.5807477170473909,0.7720134135794966,0.8189012563391908,4.641732050210038e-05
69,0.7022680651182416,0.980326468780123,0.9997844827586206,0.9999461206896552,2.565328013407041,0.5653239153835872,0.7671532532940172,0.8150799086649124,4.3791662214786995e-05
70,0.6995468457539876,0.9813860952169046,0.9998024425287356,0.9999281609195402,2.5322538173362,0.5707505712770435,0.7676255711137432,0.8166852168840905,4.122147477075276e-05
71,0.6962440566084851,0.9819967274008126,0.9998563218390805,0.9999461206896552,2.5097011180773174,0.5774172373013954,0.7705465187765148,0.8181835045553234,3.8709294634702396e-05
72,0.6928432441305841,0.9829589719059824,0.9999461206896552,0.999982040229885,2.5249099568144917,0.5731806510115323,0.7710502286479898,0.8181521125035743,3.625760102513108e-05
73,0.6913770039876302,0.9828256705711628,0.9997844827586206,0.9999461206896552,2.52837968852422,0.5731364153835872,0.7654095324751449,0.8140853316816565,3.386881346763488e-05
74,0.6880623362530237,0.9849676724137931,0.9998204022988506,1.0,2.550977347648307,0.5672188931948519,0.7671974889219624,0.8134303656342912,3.154528940713118e-05
75,0.684232957198702,0.9850858078605828,0.9999640804597701,1.0,2.512627203170567,0.5786572490652947,0.7720134135794966,0.8173401829314558,2.92893218813453e-05
76,0.6845573862393697,0.9846140645016199,0.9998563218390805,0.999982040229885,2.52416603532556,0.5765296808660847,0.7678396122096336,0.8172959481200127,2.7103137257858912e-05
77,0.6793460533536714,0.9862248563218391,0.9998563218390805,0.9999640804597701,2.513912370760147,0.578714326636432,0.7720890412591908,0.8187628429229945,2.498889303695408e-05
78,0.6785542755291379,0.9865613027550708,0.9998922413793103,0.999982040229885,2.5200502545866246,0.5758119290822172,0.7690168382370308,0.8174343607197069,2.2948675722421124e-05
79,0.6769765455147315,0.986830699306795,0.9998742816091954,0.999982040229885,2.498402370165472,0.578210616764957,0.7708361875520994,0.8178310508597387,2.0984498762430995e-05
80,0.6759291206283131,0.9868562420209249,0.9999461206896552,0.999982040229885,2.502139261324112,0.5796332767564957,0.771157249195935,0.8181835045553234,1.9098300562505297e-05
81,0.6723900969001069,0.9870689655172413,0.9999281609195402,1.0,2.5265128220597357,0.574036815395094,0.769123858784976,0.8172959481200127,1.7291942572543855e-05
82,0.6709446045173996,0.9880208333333333,0.9999102011494253,0.9999640804597701,2.495498732344745,0.5791424088282128,0.7715853313877158,0.8175099892159031,1.556720744979854e-05
83,0.6706493664061887,0.9876464719059823,0.9999281609195402,0.999982040229885,2.5158162606905585,0.5750313931948519,0.7666623861822364,0.8162571346923096,1.3925797299605647e-05
84,0.669095577590767,0.9879952906192034,0.9999461206896552,1.0,2.504031645108576,0.5774614729293405,0.7698730026205926,0.8163955481085059,1.2369331995613661e-05
85,0.6692451997735035,0.9881030492398931,0.9999640804597701,0.999982040229885,2.514761506694637,0.5764668951295826,0.7677325916616884,0.8151555371611086,1.0899347581163238e-05
86,0.6664498551138516,0.988433908045977,0.9999461206896552,0.999982040229885,2.4938431210713845,0.5788527400526282,0.76858875604525,0.8177240303117935,9.51729475339808e-06
87,0.6654911401628077,0.9892600574712643,0.9999461206896552,0.999982040229885,2.4916019472357345,0.5809931510115323,0.7717993724836062,0.8181207196353233,8.224537431601922e-06
88,0.6658416128706658,0.9886957216536861,0.9999640804597701,1.0,2.4934246670709896,0.5784246578608474,0.7698730026205926,0.8182591330515195,7.022351411174877e-06
89,0.663676774912867,0.9897477650094306,0.9999461206896552,0.9999640804597701,2.4997423446341736,0.5786073060884868,0.7704081053603186,0.8183661535994647,5.911923104577465e-06
90,0.66306596172267,0.9895039113088586,0.9999281609195402,0.999982040229885,2.501889516229499,0.5770333907375597,0.7688027971411404,0.8179380714076839,4.894348370484655e-06
91,0.6623033119344163,0.9902223021134563,0.9999102011494253,0.999982040229885,2.499787604972108,0.5757177512939662,0.76858875604525,0.8165781963361453,3.970631432305711e-06
92,0.6615376491656249,0.9896296296996632,0.999982040229885,0.999982040229885,2.496381805367666,0.5788527400526282,0.7697973749408983,0.8177240303117935,3.141683887136909e-06
93,0.6619859951666032,0.989385775862069,0.9999461206896552,1.0,2.4978377525120568,0.5790353882802676,0.7686957765931952,0.8177554223635425,2.4083238061252716e-06
94,0.6605058263088095,0.9903404374232238,0.9999102011494253,0.9999461206896552,2.4976814642344434,0.5774614729293405,0.7683747149493596,0.8161501141443644,1.771274927131131e-06
95,0.6601613421549742,0.9898583173751831,0.9999640804597701,0.999982040229885,2.4985099100086785,0.5774300800610895,0.7692622722011723,0.8174343607197069,1.2311659404862362e-06
96,0.6600712165065196,0.9901041666666667,0.9999102011494253,0.999982040229885,2.5031661301443022,0.5737913814309525,0.7684061078176107,0.8162571346923096,7.885298685522249e-07
97,0.6583184882142078,0.9905124521803582,0.9999640804597701,1.0,2.495606536734594,0.5784560507290983,0.7688027971411404,0.8166852168840905,4.4380353969200116e-07
98,0.6599680467583667,0.9901069604117295,0.9999102011494253,0.999982040229885,2.5006326518646658,0.5757177512939662,0.768085046173775,0.815936073048474,1.9732715717284445e-07
99,0.6592903588009977,0.9906353768260999,0.9999461206896552,0.999982040229885,2.4940530535292953,0.5789597606005734,0.771157249195935,0.8180764840073782,4.934396342684008e-08
100,0.6604162975289356,0.9899377395366801,0.9999640804597701,1.0,2.4977284424925505,0.5772160389651991,0.7695519409767569,0.8164711757882,0.0
